ActivityStartDate,MonitoringLocationIdentifier,CharacteristicName_NO3,USGSPCode_NO3,ResultMeasureValue_NO3,ResultMeasure_MeasureUnitCode_NO3,CharacteristicName_PO4,USGSPCode_PO4,ResultMeasureValue_PO4,ResultMeasure_MeasureUnitCode_PO4,MonitoringLocationName,HUCEightDigitCode,ResolvedMonitoringLocationTypeName,StateName,CountyName,lat,lon
2016-09-19,USGS-431512077304702,Nitrate,00618,0.1,mg/l as N,NA,NA,NA,NA,"A8-V10, Lake Ontario East Irondequoit Embayment, N",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2533333,-77.5130556
2016-09-19,USGS-431512077304703,Nitrate,00618,0.1,mg/l as N,NA,NA,NA,NA,"A8-V20, Lake Ontario East Irondequoit Embayment, N",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2533333,-77.5130556
2016-09-19,USGS-431512077304704,Nitrate,00618,0.111,mg/l as N,NA,NA,NA,NA,"A8-V30, Lake Ontario East Irondequoit Embayment, N",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2533333,-77.5130556
2016-09-19,USGS-431530077304701,Nitrate,00618,0.106,mg/l as N,NA,NA,NA,NA,"A9-V2, Lake Ontario East Irondequoit Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2583333,-77.5130556
2016-09-19,USGS-431530077304703,Nitrate,00618,0.11,mg/l as N,NA,NA,NA,NA,"A9-V20, Lake Ontario East Irondequoit Embayment, N",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2583333,-77.5130556
2016-09-19,USGS-431530077304705,Nitrate,00618,0.113,mg/l as N,NA,NA,NA,NA,"A9-V40, Lake Ontario East Irondequoit Embayment, N",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2583333,-77.5130556
2016-09-19,USGS-431530077304706,Nitrate,00618,0.234,mg/l as N,NA,NA,NA,NA,"A9-V50, Lake Ontario East Irondequoit Embayment, N",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2583333,-77.5130556
2016-09-20,USGS-432226078095301,Nitrate,00618,0.053,NA,NA,NA,NA,NA,"B1-V2, Oak Orchard Creek along East Embayment, NY",04130001,"Lake, Reservoir, Impoundment",New York,Orleans County,43.3738889,-78.1647222
2016-09-20,USGS-432227078095301,Nitrate,00618,0.054,mg/l as N,NA,NA,NA,NA,"B2-V2, Oak Orchard Creek Along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Orleans County,43.3741667,-78.1647222
2016-09-20,USGS-432228078095301,Nitrate,00618,0.062,mg/l as N,NA,NA,NA,NA,"B3-V2, Oak Orchard Creek along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Orleans County,43.3744444,-78.1647222
2016-09-20,USGS-432230078101001,Nitrate,00618,0.089,mg/l as N,NA,NA,NA,NA,"B4-V2, Oak Orchard Creek Along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Orleans County,43.375,-78.1694444
2016-09-20,USGS-432230078101002,Nitrate,00618,0.089,mg/l as N,NA,NA,NA,NA,"B4-V10, Oak Orchard Creek Along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Orleans County,43.375,-78.1694444
2016-09-20,USGS-432241078095301,Nitrate,00618,0.1015,mg/l as N,NA,NA,NA,NA,"B6-V2, Oak Orchard Creek Along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Orleans County,43.3780556,-78.1647222
2016-09-20,USGS-432241078095303,Nitrate,00618,0.109,mg/l as N,NA,NA,NA,NA,"B6-V20, Oak Orchard Creek Along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Orleans County,43.3780556,-78.1647222
2016-09-20,USGS-432245078103701,Nitrate,00618,0.087,mg/l as N,NA,NA,NA,NA,"B5-V2, Oak Orchard Creek Along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Orleans County,43.3791667,-78.1769444
2016-09-20,USGS-432245078103702,Nitrate,00618,0.091,mg/l as N,NA,NA,NA,NA,"B5-V10, Oak Orchard Creek Along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Orleans County,43.3791667,-78.1769444
2016-09-20,USGS-432255078095201,Nitrate,00618,0.096,mg/l as N,NA,NA,NA,NA,"B8-V2, Oak Orchard Creek Along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Orleans County,43.3819444,-78.1644444
2016-09-20,USGS-432255078095203,Nitrate,00618,0.099,mg/l as N,NA,NA,NA,NA,"B8-V20, OAK OCHARD CREEK ALONG EAST EMBAYMENT, NY",04150200,"Lake, Reservoir, Impoundment",New York,Orleans County,43.3819444,-78.1644444
2016-09-20,USGS-432315078095101,Nitrate,00618,0.094,mg/l as N,NA,NA,NA,NA,"B9-V2, OAK ORCHARD CREEK ALONG EAST EMBAYMENT, NY",04150200,"Lake, Reservoir, Impoundment",New York,Orleans County,43.3875,-78.1641667
2016-09-20,USGS-432315078095105,Nitrate,00618,0.09,mg/l as N,NA,NA,NA,NA,"B9-V40, OAK ORCHARD CREEK ALONG EAST EMBAYMENT, NY",04150200,"Lake, Reservoir, Impoundment",New York,Orleans County,43.3875,-78.1641667
2016-09-20,USGS-432315078095106,Nitrate,00618,0.097,mg/l as N,NA,NA,NA,NA,"B9-V50, OAK ORCHARD CREEK ALONG EAST EMBAYMENT, NY",04150200,"Lake, Reservoir, Impoundment",New York,Orleans County,43.3875,-78.1641667
2016-09-21,USGS-432032078413201,Nitrate,00618,0.089,NA,NA,NA,NA,NA,"C1-V2, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3422222,-78.6922222
2016-09-21,USGS-432034078413301,Nitrate,00618,0.092,mg/l as N,NA,NA,NA,NA,"C2-V2, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3427778,-78.6925
2016-09-21,USGS-432035078413301,Nitrate,00618,0.112,mg/l as N,NA,NA,NA,NA,"C3-V2, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3430556,-78.6922222
2016-09-21,USGS-432036078413401,Nitrate,00618,0.09,mg/l as N,NA,NA,NA,NA,"C4-V2, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3433333,-78.6927778
2016-09-21,USGS-432036078413402,Nitrate,00618,0.092,mg/l as N,NA,NA,NA,NA,"C4-V10, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3433333,-78.6927778
2016-09-21,USGS-432041078413601,Nitrate,00618,0.082,mg/l as N,NA,NA,NA,NA,"C5-V2, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3447222,-78.6933333
2016-09-21,USGS-432041078413602,Nitrate,00618,0.087,mg/l as N,NA,NA,NA,NA,"C5-V10, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3447222,-78.6933333
2016-09-21,USGS-432046078413801,Nitrate,00618,0.09,mg/l as N,NA,NA,NA,NA,"C6-V2, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3461111,-78.6938889
2016-09-21,USGS-432046078413802,Nitrate,00618,0.082,mg/l as N,NA,NA,NA,NA,"C6-V10, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3461111,-78.6938889
2016-09-21,USGS-432046078413803,Nitrate,00618,0.125,mg/l as N,NA,NA,NA,NA,"C6-V20, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3461111,-78.6938889
2016-09-21,USGS-432051078414101,Nitrate,00618,0.071,mg/l as N,NA,NA,NA,NA,"C7-V2, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3475,-78.6947222
2016-09-21,USGS-432051078414102,Nitrate,00618,0.071,mg/l as N,NA,NA,NA,NA,"C7-V10, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3475,-78.6947222
2016-09-21,USGS-432051078414103,Nitrate,00618,0.073,mg/l as N,NA,NA,NA,NA,"C7-V20, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3475,-78.6947222
2016-09-21,USGS-432060078414501,Nitrate,00618,0.072,mg/l as N,NA,NA,NA,NA,"C8-V2, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3499722,-78.6958333
2016-09-21,USGS-432060078414502,Nitrate,00618,0.072,mg/l as N,NA,NA,NA,NA,"C8-V10, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3499722,-78.6958333
2016-09-21,USGS-432060078414503,Nitrate,00618,0.083,mg/l as N,NA,NA,NA,NA,"C8-V20, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3499722,-78.6958333
2016-09-21,USGS-432060078414504,Nitrate,00618,0.071,mg/l as N,NA,NA,NA,NA,"C8-V30, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3499722,-78.6958333
2016-09-21,USGS-432119078415301,Nitrate,00618,0.065,mg/l as N,NA,NA,NA,NA,"C9-V2, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3552778,-78.6980556
2016-09-21,USGS-432119078415302,Nitrate,00618,0.074,mg/l as N,NA,NA,NA,NA,"C9-V10, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3552778,-78.6980556
2016-09-21,USGS-432119078415303,Nitrate,00618,0.078,mg/l as N,NA,NA,NA,NA,"C9-V20, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3552778,-78.6980556
2016-09-21,USGS-432119078415304,Nitrate,00618,0.074,mg/l as N,NA,NA,NA,NA,"C9-V30, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3552778,-78.6980556
2016-09-21,USGS-432119078415305,Nitrate,00618,0.081,mg/l as N,NA,NA,NA,NA,"C9-V40, Eighteenmile Creek East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3552778,-78.6980556
2016-09-22,USGS-431625079011001,Nitrate,00618,0.041,NA,NA,NA,NA,NA,"D1-V2, Niagara River along East Embayment, NY",04130001,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2736111,-79.0194444
2016-09-22,USGS-431626079011001,Nitrate,00618,0.039,mg/l as N,NA,NA,NA,NA,"D2-V2, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2738889,-79.0194444
2016-09-22,USGS-431628079011101,Nitrate,00618,0.038,mg/l as N,NA,NA,NA,NA,"D3-V2, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2744444,-79.0197222
2016-09-22,USGS-431628079011102,Nitrate,00618,NA,NA,NA,NA,NA,NA,"D3-V10, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2744444,-79.0197222
2016-09-22,USGS-431630079011201,Nitrate,00618,NA,NA,NA,NA,NA,NA,"D4-V2, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.275,-79.02
2016-09-22,USGS-431630079011202,Nitrate,00618,NA,NA,NA,NA,NA,NA,"D4-V10, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.275,-79.02
2016-09-22,USGS-431635079011401,Nitrate,00618,0.042,mg/l as N,NA,NA,NA,NA,"D5-V2, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2763889,-79.0205556
2016-09-22,USGS-431635079011402,Nitrate,00618,NA,NA,NA,NA,NA,NA,"D5-V10, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2763889,-79.0205556
2016-09-22,USGS-431640079011601,Nitrate,00618,0.0455,mg/l as N,NA,NA,NA,NA,"D6-V2, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2777778,-79.0211111
2016-09-22,USGS-431640079011602,Nitrate,00618,0.082,mg/l as N,NA,NA,NA,NA,"D6-V10, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2777778,-79.0211111
2016-09-22,USGS-431640079011603,Nitrate,00618,NA,NA,NA,NA,NA,NA,"D6-V20, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2777778,-79.0211111
2016-09-22,USGS-431644079011701,Nitrate,00618,NA,NA,NA,NA,NA,NA,"D7-V2, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2788889,-79.0213889
2016-09-22,USGS-431644079011702,Nitrate,00618,0.04,mg/l as N,NA,NA,NA,NA,"D7-V10, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2788889,-79.0213889
2016-09-22,USGS-431644079011703,Nitrate,00618,NA,NA,NA,NA,NA,NA,"D7-V20, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2788889,-79.0213889
2016-09-22,USGS-431654079012101,Nitrate,00618,0.037,mg/l as N,NA,NA,NA,NA,"D8-V2, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2816667,-79.0225
2016-09-22,USGS-431654079012102,Nitrate,00618,0.038,mg/l as N,NA,NA,NA,NA,"D8-V10, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2816667,-79.0225
2016-09-22,USGS-431654079012103,Nitrate,00618,NA,NA,NA,NA,NA,NA,"D8-V20, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2816667,-79.0225
2016-09-22,USGS-431713079012901,Nitrate,00618,0.041,mg/l as N,NA,NA,NA,NA,"D9-V2, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2869444,-79.0247222
2016-09-22,USGS-431713079012902,Nitrate,00618,0.037,mg/l as N,NA,NA,NA,NA,"D9-V10, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2869444,-79.0247222
2016-09-22,USGS-431713079012903,Nitrate,00618,0.046,mg/l as N,NA,NA,NA,NA,"D9-V20, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2869444,-79.0247222
2016-09-22,USGS-431713079012904,Nitrate,00618,0.073,mg/l as N,NA,NA,NA,NA,"D9-V30, Niagara River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.2869444,-79.0247222
2017-05-23,USGS-433547076115901,Nitrate,00618,0.331,NA,NA,NA,NA,NA,"X1-V2, Mexico Bay along Eastern Lake Ontario, NY",04140102,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5965,-76.1996944
2017-05-23,USGS-433548076120001,Nitrate,00618,0.334,mg/l as N,NA,NA,NA,NA,"X2-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5965278,-76.2000278
2017-05-23,USGS-433548076120201,Nitrate,00618,0.335,mg/l as N,NA,NA,NA,NA,"X3-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5965556,-76.2006111
2017-05-23,USGS-433548076120202,Nitrate,00618,0.333,mg/l as N,NA,NA,NA,NA,"X3-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5966111,-76.2015278
2017-05-23,USGS-433548076120601,Nitrate,00618,0.328,mg/l as N,NA,NA,NA,NA,"X4-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5966111,-76.2015278
2017-05-23,USGS-433548076120602,Nitrate,00618,0.33,mg/l as N,NA,NA,NA,NA,"X4-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5966111,-76.2015278
2017-05-23,USGS-433548076121201,Nitrate,00618,0.321,mg/l as N,NA,NA,NA,NA,"X5-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5966944,-76.2033611
2017-05-23,USGS-433548076121202,Nitrate,00618,0.379,mg/l as N,NA,NA,NA,NA,"X5-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5966944,-76.2033611
2017-05-23,USGS-433548076121901,Nitrate,00618,0.3265,mg/l as N,NA,NA,NA,NA,"X6-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5967778,-76.2053056
2017-05-23,USGS-433548076121902,Nitrate,00618,0.34,mg/l as N,NA,NA,NA,NA,"X6-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5967778,-76.2053056
2017-05-23,USGS-433548076121903,Nitrate,00618,0.34,mg/l as N,NA,NA,NA,NA,"X6-V20, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5967778,-76.2053056
2017-05-23,USGS-433549076122601,Nitrate,00618,0.342,mg/l as N,NA,NA,NA,NA,"X7-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5968889,-76.2071944
2017-05-23,USGS-433549076122602,Nitrate,00618,0.343,mg/l as N,NA,NA,NA,NA,"X7-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5968889,-76.2071944
2017-05-23,USGS-433549076122603,Nitrate,00618,0.335,mg/l as N,NA,NA,NA,NA,"X7-V20, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5968889,-76.2071944
2017-05-23,USGS-433549076124001,Nitrate,00618,0.335,mg/l as N,NA,NA,NA,NA,"X8-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5970556,-76.2109722
2017-05-23,USGS-433549076124002,Nitrate,00618,0.338,mg/l as N,NA,NA,NA,NA,"X8-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5970556,-76.2109722
2017-05-23,USGS-433549076124003,Nitrate,00618,0.335,mg/l as N,NA,NA,NA,NA,"X8-V20, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5970556,-76.2109722
2017-05-23,USGS-433549076124004,Nitrate,00618,0.333,mg/l as N,NA,NA,NA,NA,"X8-V30, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5970556,-76.2109722
2017-05-23,USGS-433551076130701,Nitrate,00618,0.331,mg/l as N,NA,NA,NA,NA,"X9-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5974444,-76.2185
2017-05-23,USGS-433551076130702,Nitrate,00618,0.325,mg/l as N,NA,NA,NA,NA,"X9-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5974444,-76.2185
2017-05-23,USGS-433551076130703,Nitrate,00618,0.329,mg/l as N,NA,NA,NA,NA,"X9-V20, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5974444,-76.2185
2017-05-23,USGS-433551076130704,Nitrate,00618,0.337,mg/l as N,NA,NA,NA,NA,"X9-V30, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5974444,-76.2185
2017-05-23,USGS-433551076130705,Nitrate,00618,0.33,mg/l as N,NA,NA,NA,NA,"X9-V40, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5974444,-76.2185
2017-05-24,USGS-431707076552901,Nitrate,00618,0.306,NA,NA,NA,NA,NA,"Z1-V2, Sodus Bay along East Embayment, NY",04140101,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2851667,-76.9248333
2017-05-24,USGS-431708076552901,Nitrate,00618,0.293,mg/l as N,NA,NA,NA,NA,"Z2-V2, Sodus Bay along East Embayment, NY",04140101,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2854167,-76.9248333
2017-05-24,USGS-431709076552901,Nitrate,00618,0.307,mg/l as N,NA,NA,NA,NA,"Z3-V2, Sodus Bay along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2858333,-76.9248333
2017-05-24,USGS-431712076553001,Nitrate,00618,0.31,mg/l as N,NA,NA,NA,NA,"Z4-V2, Sodus Bay along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2865278,-76.9248611
2017-05-24,USGS-431716076553001,Nitrate,00618,0.31,mg/l as N,NA,NA,NA,NA,"Z5-V2, Sodus Bay along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2878889,-76.9249167
2017-05-24,USGS-431721076553001,Nitrate,00618,0.3135,mg/l as N,NA,NA,NA,NA,"Z6-V2, Sodus Bay along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.28925,-76.9249444
2017-05-24,USGS-431726076553001,Nitrate,00618,0.309,mg/l as N,NA,NA,NA,NA,"Z7-V2, Sodus Bay along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2906389,-76.925
2017-05-24,USGS-431736076553001,Nitrate,00618,0.304,mg/l as N,NA,NA,NA,NA,"Z8-V2, Sodus Bay along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2933611,-76.9250556
2017-05-24,USGS-431736076553002,Nitrate,00618,0.318,mg/l as N,NA,NA,NA,NA,"Z8-V10, Sodus Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2933611,-76.9250556
2017-05-24,USGS-431736076553003,Nitrate,00618,0.327,mg/l as N,NA,NA,NA,NA,"Z8-V20, Sodus Bay along",,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2933611,-76.9250556
2017-05-24,USGS-431756076553101,Nitrate,00618,0.312,mg/l as N,NA,NA,NA,NA,"Z9-V2, Sodus Bay along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2988611,-76.9252222
2017-05-24,USGS-431756076553105,Nitrate,00618,0.3235,mg/l as N,NA,NA,NA,NA,"Z9-V40, Sodus Bay along",,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2988611,-76.9251944
2017-05-24,USGS-433548076120202,Nitrate,00618,0.308,mg/l as N,NA,NA,NA,NA,"X3-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5966111,-76.2015278
2017-05-24,USGS-433548076120602,Nitrate,00618,0.309,mg/l as N,NA,NA,NA,NA,"X4-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5966111,-76.2015278
