STNID,NAME,CTRY,COUNTRY_NAME,ISO2C,ISO3C,STATE,LATITUDE,LONGITUDE,ELEVATION,BEGIN,END,YEARMODA,YEAR,MONTH,DAY,YDAY,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,I_FOG,I_RAIN_DRIZZLE,I_SNOW_ICE,I_HAIL,I_THUNDER,I_TORNADO_FUNNEL,EA,ES,RH,ELEV(M)
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-07-16,2015,7,16,197,18.5,24,11.4,24,1015,24,14,24,16.1,24,5.3,24,7.7,9.3,27.8,NA,15,NA,0,G,NA,1,0,0,0,0,NA,1.3,2.1,63.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-07-17,2015,7,17,198,19.4,24,14.1,24,1018.5,24,17.4,24,16.1,24,3.6,24,7.7,NA,23.9,NA,15,NA,0,G,NA,0,0,0,0,0,0,1.6,2.2,71.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-07-18,2015,7,18,199,21.2,24,17.2,24,1015.2,22,14.3,24,15.6,24,5.2,24,7.7,9.8,25.6,NA,15.6,NA,3.56,G,NA,1,0,0,0,0,NA,2,2.5,77.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-07-19,2015,7,19,200,25.5,24,21.1,24,1009.4,22,8.8,24,15.4,24,4.1,24,6.2,9.3,32.2,NA,17.8,NA,0,A,NA,0,0,0,0,0,0,2.5,3.3,76.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-07-20,2015,7,20,201,28.3,24,20.7,24,1004.7,24,3.8,24,15.6,24,4.2,24,7.2,12.4,33.3,NA,21.1,NA,0,G,NA,1,0,0,0,0,NA,2.4,3.8,63.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-07-21,2015,7,21,202,25.4,24,16.4,24,1003.3,24,2.3,24,16.1,24,3.2,24,5.1,NA,33.3,NA,21.1,NA,0,G,NA,0,0,0,0,0,0,1.9,3.2,57.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-07-22,2015,7,22,203,24.6,24,14.2,24,1003.2,24,2.2,24,16.1,24,5.1,24,8.2,12.4,28.9,NA,20.6,NA,0,G,NA,0,0,0,0,0,0,1.6,3.1,52.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-07-23,2015,7,23,204,23.2,24,12.5,24,1009.9,24,9,24,16.1,24,3.6,24,5.1,8.2,28.9,NA,19.4,NA,0,G,NA,0,0,0,0,0,0,1.4,2.8,51,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-07-24,2015,7,24,205,22.3,24,12.7,24,1012.1,24,11.1,24,16.1,24,3.8,24,7.2,10.8,27.8,NA,18.9,NA,0,G,NA,1,0,0,0,0,NA,1.5,2.7,54.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-07-25,2015,7,25,206,18.8,24,15.1,24,1015.8,22,14.8,24,15.8,24,4.1,24,7.2,NA,27.2,NA,16.7,NA,0.25,G,NA,1,0,0,0,0,NA,1.7,2.2,79.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-07-26,2015,7,26,207,20,24,17.1,24,1016.3,22,15.5,24,16.1,24,3.4,24,6.2,9.8,26.1,NA,16.7,NA,0,G,NA,1,0,0,0,0,NA,1.9,2.3,83.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-07-27,2015,7,27,208,23.9,24,19.3,24,1015.6,24,14.6,24,16.1,24,3.7,24,7.7,9.8,30,NA,17.2,NA,0.51,G,NA,1,0,0,0,0,NA,2.2,3,75.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-07-28,2015,7,28,209,24,24,20.3,24,1014.8,24,13.9,24,16.1,24,4,24,6.2,NA,30,NA,20,NA,1.02,G,NA,0,0,0,0,0,0,2.4,3,79.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-07-29,2015,7,29,210,26.6,24,19.3,24,1013.5,24,12.6,24,16.1,24,2.6,24,5.7,7.2,33.3,NA,21.1,NA,0,G,NA,0,0,0,0,0,0,2.2,3.5,64.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-07-30,2015,7,30,211,28.6,24,20.4,24,1010.6,24,9.7,24,16.1,24,6.1,24,9.8,12.9,33.3,NA,21.7,NA,0,G,NA,1,0,0,0,0,NA,2.4,3.9,61.2,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-07-31,2015,7,31,212,26.4,24,17.1,24,1008.3,24,7.3,24,16.1,24,5.6,24,8.2,13.4,32.8,NA,22.8,NA,0.51,G,NA,1,0,0,0,0,NA,1.9,3.4,56.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-01,2015,8,1,213,25.9,24,14,24,1007.4,24,6.5,24,16.1,24,4.6,24,11.3,15.4,32.2,NA,20,NA,0,G,NA,1,0,0,0,0,NA,1.6,3.3,47.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-02,2015,8,2,214,25.6,24,12.4,24,1010.6,24,9.6,24,16.1,24,4.7,24,8.2,11.8,32.2,NA,20,NA,0,G,NA,0,0,0,0,0,0,1.4,3.3,43.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-03,2015,8,3,215,25.7,24,16.9,24,1010,24,9.1,24,15.9,24,5.8,24,9.3,11.3,32.2,NA,20,NA,0,G,NA,0,0,0,0,0,0,1.9,3.3,58.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-04,2015,8,4,216,24.6,24,19.4,24,1009.5,19,8.5,24,14.8,24,4.6,24,13.4,22.7,32.2,NA,18.9,NA,0.25,G,NA,1,1,0,1,1,0,2.2,3.1,72.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-05,2015,8,5,217,24.1,24,15.2,24,1010.8,24,9.8,24,15.9,24,4.4,24,8.8,11.3,31.7,NA,18.3,NA,12.19,G,NA,1,0,0,1,0,NA,1.7,3,57.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-06,2015,8,6,218,23.1,24,11.3,24,1011.9,24,11,24,16.1,24,4.5,24,7.7,8.2,29.4,NA,18.3,NA,0,G,NA,0,0,0,0,0,0,1.3,2.8,47.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-07,2015,8,7,219,21.3,24,13.2,24,1013.8,24,12.8,24,16.1,24,3.8,24,6.7,NA,27.8,NA,18.3,NA,0,G,NA,0,0,0,0,0,0,1.5,2.5,59.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-08,2015,8,8,220,19.6,24,14.1,24,1015.1,24,14.1,24,16.1,24,3,24,5.1,NA,24.4,NA,16.1,NA,0,G,NA,0,0,0,0,0,0,1.6,2.3,70.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-09,2015,8,9,221,18.8,24,15.4,24,1016.6,23,15.7,24,16.1,24,4.2,24,8.2,10.3,24.4,NA,16.1,NA,0,G,NA,0,0,0,0,0,0,1.7,2.2,80.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-10,2015,8,10,222,21.3,24,14.7,24,1016.9,24,15.9,24,16.1,24,3.2,24,7.2,8.8,28.3,NA,16.7,NA,0,G,NA,0,0,0,0,0,0,1.7,2.5,66,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-11,2015,8,11,223,20.1,24,18.1,24,1013.5,20,12,24,14,24,5,24,7.7,NA,28.3,NA,17.2,NA,0,G,NA,1,0,0,0,0,NA,2.1,2.3,88.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-12,2015,8,12,224,23.7,24,18,24,1007.7,20,6.5,24,15.6,24,3.8,24,5.7,9.3,29.4,NA,17.8,NA,21.08,G,NA,1,0,0,0,0,NA,2.1,2.9,70.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-13,2015,8,13,225,23,24,15,24,1013.8,24,12.8,24,16.1,24,4.1,24,6.7,NA,29.4,NA,18.9,NA,0,G,NA,0,0,0,0,0,0,1.7,2.8,60.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-14,2015,8,14,226,23.9,24,14,24,1019.1,24,18.2,24,16.1,24,3.3,24,7.2,9.3,30,NA,17.2,NA,0,G,NA,0,0,0,0,0,0,1.6,3,53.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-15,2015,8,15,227,24.4,24,16.2,24,1018.6,23,17.4,24,16.1,24,3.6,24,6.2,7.2,32.8,NA,17.2,NA,0,G,NA,1,0,0,1,0,NA,1.8,3.1,60.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-16,2015,8,16,228,24.1,24,18.8,24,1018.4,24,17.4,24,15.9,24,3.5,24,7.2,NA,32.8,NA,19.4,NA,2.03,G,NA,1,0,0,1,0,NA,2.2,3,72.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-17,2015,8,17,229,26.6,24,19.4,24,1017.3,24,16.4,24,16.1,24,3,24,6.2,NA,32.8,NA,19.4,NA,0,G,NA,0,0,0,0,0,0,2.2,3.5,64.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-18,2015,8,18,230,25.8,24,20.8,24,1016.1,24,15.1,24,14.6,24,3.5,24,12.4,17,32.8,NA,21.7,NA,0,G,NA,1,0,0,1,0,NA,2.5,3.3,73.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-19,2015,8,19,231,25.6,24,19.9,24,1017.3,23,16.3,24,15.6,24,4,24,6.7,7.7,31.1,NA,21.7,NA,3.56,G,NA,0,0,0,0,0,0,2.3,3.3,70.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-20,2015,8,20,232,22.9,24,20.3,24,1018.6,20,17.8,24,16.1,24,4.4,24,8.8,10.3,31.1,NA,20,NA,0,G,NA,0,0,0,0,0,0,2.4,2.8,85.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-21,2015,8,21,233,22.1,24,21.1,24,1016.3,15,15.7,24,7.1,24,3.3,24,7.7,NA,27.2,*,19,*,0.51,G,NA,1,1,0,0,1,0,2.5,2.7,94.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-22,2015,8,22,234,21.8,24,19.6,24,1018.1,18,17.1,24,15.9,24,2.9,24,6.2,7.7,26,*,19,*,15.49,G,NA,1,0,0,0,0,NA,2.3,2.6,87.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-23,2015,8,23,235,20.2,24,19.8,24,1016.7,16,16,24,4.8,24,3.5,24,5.1,NA,22,*,19,*,0.25,G,NA,1,1,0,0,0,0,2.3,2.4,97.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-24,2015,8,24,236,21.4,24,20.1,24,1013.2,15,12.5,24,10.1,24,2.5,24,5.1,NA,23.9,NA,19.4,NA,0.25,G,NA,0,0,0,0,0,0,2.3,2.5,92.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-25,2015,8,25,237,21.9,24,20.4,24,1011.6,16,10.9,24,12.6,24,3.7,24,6.7,NA,26.7,*,19,*,0,G,NA,1,0,0,0,0,0,2.4,2.6,91.2,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-26,2015,8,26,238,24.5,24,18.4,24,1011.5,21,10.6,24,15.9,24,3.2,24,5.1,7.7,29.4,NA,19.4,NA,0,G,NA,1,0,0,0,0,NA,2.1,3.1,68.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-27,2015,8,27,239,23.3,24,12.7,24,1014.4,24,13.4,24,16.1,24,4.6,24,5.7,7.7,29.4,NA,18.3,NA,0,G,NA,0,0,0,0,0,0,1.5,2.9,51.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-28,2015,8,28,240,21.2,24,12.9,24,1019.3,24,18.3,24,16.1,24,3.8,24,6.2,NA,27.8,NA,17.8,NA,0,G,NA,0,0,0,0,0,0,1.5,2.5,59.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-29,2015,8,29,241,22.5,24,13.3,24,1020.9,24,19.9,24,16.1,24,3.1,24,5.7,8.2,27.8,NA,17.2,NA,0,G,NA,0,0,0,0,0,0,1.5,2.7,56,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-30,2015,8,30,242,25,24,15.4,24,1017.6,24,16.6,24,16.1,24,4.2,24,6.7,10.3,31.1,NA,17.2,NA,0,G,NA,0,0,0,0,0,0,1.7,3.2,55.2,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-08-31,2015,8,31,243,26.7,24,17.5,24,1014.3,24,13.3,24,16.1,24,4.5,24,8.8,14.4,32.2,NA,20.6,NA,0,G,NA,0,0,0,0,0,0,2,3.5,57.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-01,2015,9,1,244,24.2,24,16.6,24,1015.8,24,14.8,24,16.1,24,4.6,24,6.7,8.2,32.2,NA,21.1,NA,0,G,NA,0,0,0,0,0,0,1.9,3,62.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-02,2015,9,2,245,25,24,16.9,24,1015,24,14,24,15.9,24,3.8,24,5.7,9.3,32.8,NA,18.9,NA,0,G,NA,0,0,0,0,0,0,1.9,3.2,60.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-03,2015,9,3,246,24.7,24,18.8,24,1010.8,24,9.8,24,15.3,24,3,24,5.1,NA,32.8,NA,18.9,NA,0,G,NA,0,0,0,0,0,0,2.2,3.1,69.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-04,2015,9,4,247,20.5,24,16.3,24,1018.4,19,17.3,24,14.2,24,4.8,24,10.3,13.4,27.8,NA,17.2,NA,0.25,G,NA,1,0,0,1,0,NA,1.8,2.4,76.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-05,2015,9,5,248,18.4,24,12.4,24,1024.8,24,23.8,24,16.1,24,2.9,24,5.7,NA,22.8,NA,14.4,NA,0,G,NA,0,0,0,0,0,0,1.4,2.1,68.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-06,2015,9,6,249,21.2,24,14.7,24,1022.1,24,21.1,24,16.1,24,4.1,24,7.2,NA,27.8,NA,14.4,NA,0,G,NA,0,0,0,0,0,0,1.7,2.5,66.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-07,2015,9,7,250,25.1,24,14.7,24,1017,24,16.1,24,16.1,24,5,24,8.2,10.8,33.9,NA,16.1,NA,0,G,NA,0,0,0,0,0,0,1.7,3.2,52.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-08,2015,9,8,251,27.3,24,18.8,24,1013.7,24,12.8,24,15.3,24,4.3,24,7.2,NA,35.6,NA,18.9,NA,0,G,NA,0,0,0,0,0,0,2.2,3.6,59.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-09,2015,9,9,252,26.6,24,19.7,24,1012.2,24,11.2,24,15.4,24,4.6,24,8.8,11.3,35.6,NA,22.2,NA,5.08,G,NA,0,0,0,0,0,0,2.3,3.5,65.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-10,2015,9,10,253,23.1,24,19.4,24,1010.7,20,9.9,24,15.6,24,4.7,24,8.2,12.4,26.1,*,18,*,0,G,NA,1,0,0,0,0,NA,2.2,2.8,79.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-11,2015,9,11,254,18.6,24,16.2,24,1007.7,20,6.5,24,13.5,24,5.6,24,9.3,13.4,22,*,17,*,21.08,G,NA,1,0,0,0,0,NA,1.8,2.1,85.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-12,2015,9,12,255,18.7,24,15.9,24,1010.2,23,9.3,24,15.6,24,2.2,24,6.2,NA,22.8,NA,15.6,NA,16.76,G,NA,0,0,0,0,0,0,1.8,2.2,83.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-13,2015,9,13,256,17.9,24,16.6,24,1008,14,7.1,24,13,24,4.5,24,7.2,NA,21.7,NA,15.6,NA,0.25,G,NA,1,0,0,0,0,NA,1.9,2,92.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-14,2015,9,14,257,18.2,24,13.1,24,1010.4,23,8.8,24,13.8,24,6.2,24,9.3,12.9,22.2,NA,13.9,NA,9.65,G,NA,1,0,0,0,0,NA,1.5,2.1,72.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-15,2015,9,15,258,21.4,24,11.5,24,1021.1,24,20.1,24,16.1,24,5.2,24,6.7,11.3,28.9,NA,13.9,NA,0,G,NA,0,0,0,0,0,0,1.4,2.5,53.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-16,2015,9,16,259,22.7,24,14.6,24,1024.7,24,23.7,24,16.1,24,3.4,24,5.1,NA,28.9,NA,16.7,NA,0,G,NA,0,0,0,0,0,0,1.7,2.8,60.2,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-17,2015,9,17,260,24.2,24,15.1,24,1020.4,24,19.4,24,16.1,24,3.1,24,6.2,NA,31.7,NA,17.8,NA,0,G,NA,0,0,0,0,0,0,1.7,3,56.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-18,2015,9,18,261,23.8,24,16.1,24,1016.4,24,15.4,24,16.1,24,3.3,24,6.2,NA,31.7,NA,17.8,NA,0,G,NA,0,0,0,0,0,0,1.8,2.9,62.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-19,2015,9,19,262,21.1,24,16.3,24,1014.6,23,13.9,24,14.5,24,4.2,24,7.2,NA,29.4,NA,16.7,NA,0,G,NA,0,0,0,0,0,0,1.8,2.5,74.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-20,2015,9,20,263,21.7,24,14.2,24,1013.5,24,12.2,24,16.1,24,5.1,24,7.7,10.8,26.1,NA,16.7,NA,0,G,NA,0,0,0,0,0,0,1.6,2.6,62.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-21,2015,9,21,264,15.8,24,7.8,24,1022.6,24,21.6,24,16.1,24,5.4,24,8.2,10.3,23.9,NA,11.7,NA,0,G,NA,0,0,0,0,0,0,1.1,1.8,59,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-22,2015,9,22,265,17.3,24,10.9,24,1026.3,24,25.3,24,16.1,24,4.3,24,6.7,NA,28.3,NA,11.7,NA,0,G,NA,0,0,0,0,0,0,1.3,2,66.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-23,2015,9,23,266,16.1,24,10.2,24,1024.6,24,23.6,24,16.1,24,2.9,24,4.6,NA,19.4,*,12.2,*,0,G,NA,0,0,0,0,0,0,1.2,1.8,68,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-24,2015,9,24,267,18.1,24,10.7,24,1025.2,24,24.2,24,16.1,24,3.7,24,6.7,NA,23.3,NA,12.2,NA,0,G,NA,0,0,0,0,0,0,1.3,2.1,62,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-25,2015,9,25,268,16.3,24,10.6,24,1029.3,24,28.3,24,16.1,24,3.7,24,6.7,NA,23.3,NA,12.8,NA,0,G,NA,0,0,0,0,0,0,1.3,1.8,69,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-26,2015,9,26,269,14.3,24,7.8,24,1031.5,24,30.5,24,16.1,24,4.3,24,7.2,10.3,18.9,NA,10,NA,0,G,NA,0,0,0,0,0,0,1.1,1.6,65,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-27,2015,9,27,270,13.5,24,8,24,1031.9,24,30.9,24,16.1,24,3,24,6.2,NA,17.8,NA,8.9,NA,0,G,NA,0,0,0,0,0,0,1.1,1.5,69.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-28,2015,9,28,271,18.4,24,14.4,24,1025,24,24,24,16.1,24,2.8,24,6.7,NA,25.6,NA,8.9,NA,0,G,NA,0,0,0,0,0,0,1.6,2.1,77.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2015-09-29,2015,9,29,272,22.1,24,19.2,24,1018.7,18,18.1,24,12.2,24,4,24,8.2,11.3,28.9,NA,13.3,NA,0,G,NA,1,1,0,0,0,0,2.2,2.7,83.6,3.3
